Timestamp,Household_ID,Water_Usage_Liters,Flow_Rate_LPM,Pressure_Bar,Leak_Detected,Weather_Condition,Population_Density,Household_Consumption_Liters
02-01-2025 04:00,2944,31.74,10.08,8.32,No,Rainy,458,359.5028979
02-01-2025 04:05,1500,9.19,4.82,4.76,No,Stormy,287,104.0904736
02-01-2025 04:10,2187,28.01,8.86,9.3,No,Rainy,277,317.2550778
02-01-2025 04:15,4108,38.16,5.85,7.27,No,Sunny,311,432.218985
02-01-2025 04:20,4875,40.75,0.35,3.55,No,Rainy,217,461.5546027
02-01-2025 04:25,1927,34.44,3.75,2.3,No,Sunny,69,390.0844298
02-01-2025 04:30,3922,40.54,5.98,8.04,No,Sunny,374,459.1760391
02-01-2025 04:35,1071,32.67,19.76,5.73,No,Cloudy,115,370.0365367
02-01-2025 04:40,3221,4.83,18.38,7.7,No,Sunny,331,54.70696272
02-01-2025 04:45,2549,10.8,10.75,6.95,No,Cloudy,122,122.3261278
02-01-2025 04:50,1852,0.96,3.44,4.27,No,Sunny,420,10.87343358
02-01-2025 04:55,4530,3.09,1.15,4.7,No,Rainy,140,34.99886435
02-01-2025 05:00,1905,37.5,7.77,4.76,Yes,Cloudy,91,424.7434994
02-01-2025 05:05,1218,6.86,11.19,3.59,No,Rainy,389,77.69974415
02-01-2025 05:10,4081,10.13,11.86,4.42,Yes,Sunny,460,114.7373773
02-01-2025 05:15,4667,25.39,12.05,0.96,No,Sunny,112,287.5796653
02-01-2025 05:20,3879,35.01,19.87,1.25,No,Cloudy,56,396.540531
02-01-2025 05:25,3261,34.59,11.08,4.03,No,Stormy,484,391.7834038
02-01-2025 05:30,4142,35.17,18.82,0.67,No,Sunny,275,398.35277
02-01-2025 05:35,3328,3.27,18.77,2.3,No,Stormy,328,37.03763315
02-01-2025 05:40,4174,10.95,8.35,8.33,Yes,Rainy,172,124.0251018
02-01-2025 05:45,1396,39.03,15.69,5.05,No,Rainy,100,442.0730342
02-01-2025 05:50,1563,44.9,6.58,2.92,No,Rainy,173,508.5595499
02-01-2025 05:55,4665,6.46,11.71,3.06,No,Rainy,261,73.16914683
02-01-2025 06:00,2781,17.04,6.53,8.66,No,Sunny,209,193.0034461
02-01-2025 06:05,3893,20.12,17.11,1.76,No,Stormy,257,227.8890455
02-01-2025 06:10,3689,19.05,14,8.99,No,Sunny,214,215.7696977
02-01-2025 06:15,4429,26.12,2.79,7.02,Yes,Cloudy,279,295.8480054
02-01-2025 06:20,3993,30.12,5.09,7.25,No,Stormy,203,341.1539787
02-01-2025 06:25,4109,46.16,14.6,6.93,No,Stormy,286,522.8309315
02-01-2025 06:30,1695,30.55,7.76,4.84,No,Sunny,159,346.0243708
02-01-2025 06:35,4693,42.75,16.66,0.67,No,Cloudy,119,484.2075893
02-01-2025 06:40,1800,39.78,18.89,1.48,No,Sunny,71,450.5679041
02-01-2025 06:45,3363,18.99,18.56,9.97,No,Sunny,398,215.0901081
02-01-2025 06:50,2447,16.41,11.59,2.11,No,Sunny,478,185.8677553
02-01-2025 06:55,4303,37.5,7.87,3.12,No,Rainy,59,424.7434994
02-01-2025 07:00,4050,26.82,16.98,0.82,No,Stormy,254,303.7765508
02-01-2025 07:05,2375,25.05,0.38,5.42,No,Rainy,388,283.7286576
02-01-2025 07:10,3854,19.08,15.59,2.28,No,Stormy,341,216.1094925
02-01-2025 07:15,2254,38.73,13.2,6.96,No,Stormy,76,438.6750862
02-01-2025 07:20,3488,40.58,0.47,3.41,No,Rainy,338,459.6290988
02-01-2025 07:25,1087,39.04,3.85,9.3,Yes,Sunny,311,442.1862991
02-01-2025 07:30,3262,3.12,16.83,6.25,No,Stormy,463,35.33865915
02-01-2025 07:35,3435,42.35,14.73,4.12,No,Stormy,104,479.676992
02-01-2025 07:40,4380,12.9,4.38,0.56,No,Rainy,475,146.1117638
02-01-2025 07:45,1260,12.5,7.89,7.79,No,Cloudy,215,141.5811665
02-01-2025 07:50,3680,44.44,18.66,8.27,No,Rainy,277,503.349363
02-01-2025 07:55,1978,12.61,3.74,7.11,No,Sunny,248,142.8270807
02-01-2025 08:00,1106,22.97,14.88,5.11,No,Rainy,427,260.1695515
02-01-2025 08:05,3985,4.65,6.8,7.85,No,Sunny,126,52.66819392
02-01-2025 08:10,2953,10.8,13.53,8.49,No,Stormy,374,122.3261278
02-01-2025 08:15,1673,23.39,19.18,9.45,No,Sunny,198,264.9266787
02-01-2025 08:20,2676,11.12,5.59,1.78,No,Cloudy,444,125.9506057
02-01-2025 08:25,3713,36.92,14.57,7.75,No,Sunny,207,418.1741333
02-01-2025 08:30,2747,15.35,19.29,8.3,No,Rainy,444,173.8616724
02-01-2025 08:35,1563,47.09,9.65,1.36,No,Cloudy,331,533.3645703
02-01-2025 08:40,3289,0.41,7.31,9.9,No,Stormy,201,4.64386226
02-01-2025 08:45,3904,45.84,19.09,5.38,No,Cloudy,391,519.2064536
02-01-2025 08:50,2267,24.42,7.27,5.75,No,Rainy,304,276.5929668
02-01-2025 08:55,1588,35.61,13.52,4.28,No,Stormy,186,403.336427
02-01-2025 09:00,4715,22.52,15.33,6.77,No,Stormy,336,255.0726295
02-01-2025 09:05,2539,13.96,6.74,7.5,No,Cloudy,351,158.1178467
02-01-2025 09:10,3599,3.38,11.26,3.44,Yes,Stormy,472,38.28354741
02-01-2025 09:15,3358,26.61,14.02,5.78,No,Cloudy,348,301.3979872
02-01-2025 09:20,1067,39.21,6.14,6.93,No,Sunny,102,444.111803
02-01-2025 09:25,2626,26.6,5.03,4.37,No,Rainy,230,301.2847222
02-01-2025 09:30,1053,23.88,0.32,2.53,No,Rainy,474,270.4766604
02-01-2025 09:35,3711,47.9,0.56,0.78,Yes,Rainy,317,542.5390299
02-01-2025 09:40,4172,21.85,3.06,8.96,No,Rainy,364,247.483879
02-01-2025 09:45,4465,16.49,8.17,7.33,No,Stormy,400,186.7738748
02-01-2025 09:50,4832,42.6,8.9,3.91,No,Stormy,143,482.5086153
02-01-2025 09:55,2134,10.38,9.33,2.35,No,Sunny,311,117.5690006
02-01-2025 10:00,1287,47.66,10.18,4.29,No,Cloudy,137,539.8206715
02-01-2025 10:05,1229,1.55,17.43,7.07,No,Rainy,287,17.55606464
02-01-2025 10:10,1820,46.32,8.63,9.98,No,Sunny,229,524.6431704
02-01-2025 10:15,3470,48.71,12.98,9.53,No,Stormy,427,551.7134895
02-01-2025 10:20,3547,16.49,16.11,8.24,No,Sunny,167,186.7738748
02-01-2025 10:25,4489,4.58,3.21,5.34,No,Sunny,122,51.87533939
02-01-2025 10:30,3991,15.75,9.02,5.78,No,Sunny,364,178.3922697
02-01-2025 10:35,4303,6.83,12.5,4.6,No,Stormy,154,77.35994935
02-01-2025 10:40,4777,13.49,15.78,5.51,No,Cloudy,379,152.7943948
02-01-2025 10:45,1542,1.42,13.11,3.56,No,Cloudy,176,16.08362051
02-01-2025 10:50,1822,3.48,9.53,3.93,No,Stormy,448,39.41619674
02-01-2025 10:55,1907,34.98,9.38,1.68,No,Rainy,101,396.2007362
02-01-2025 11:00,2536,44.22,17.43,1.56,Yes,Cloudy,217,500.8575345
02-01-2025 11:05,2537,26.89,13.7,3.25,No,Cloudy,463,304.5694053
02-01-2025 11:10,1491,39.71,10.14,9,No,Rainy,157,449.7750496
02-01-2025 11:15,3669,39.83,0.14,2.31,No,Stormy,434,451.1342288
02-01-2025 11:20,2152,45.92,4.21,4.4,No,Sunny,243,520.1125731
02-01-2025 11:25,4601,27.22,7.63,2.92,Yes,Sunny,384,308.3071481
02-01-2025 11:30,2229,3.92,19.95,7.03,No,Stormy,447,44.3998538
02-01-2025 11:35,1431,35.48,5.01,3.08,No,Sunny,99,401.8639829
02-01-2025 11:40,4203,19.01,1.7,2.49,No,Sunny,400,215.316638
02-01-2025 11:45,2316,4.5,13.52,7.47,No,Rainy,381,50.96921993
02-01-2025 11:50,1319,7.39,7.42,8.27,No,Rainy,196,83.70278561
02-01-2025 11:55,3203,44.67,15.42,7.02,No,Sunny,149,505.9544565
02-01-2025 12:00,1551,26.07,12.32,5.68,No,Cloudy,161,295.2816808
02-01-2025 12:05,4268,40.14,10.55,3.02,No,Stormy,264,454.6454417
02-01-2025 12:10,2994,13.83,4.98,1.38,No,Cloudy,484,156.6454026
02-01-2025 12:15,1418,10.98,12.81,4.92,No,Sunny,394,124.3648966
02-01-2025 12:20,1770,3.25,17.42,3.63,No,Sunny,299,36.81110328
02-01-2025 12:25,3434,9.08,19.13,1.53,No,Sunny,322,102.8445593
02-01-2025 12:30,1526,23.72,10.15,1.46,No,Stormy,131,268.6644215
02-01-2025 12:35,4433,42.79,13.86,7.96,No,Stormy,277,484.660649
02-01-2025 12:40,3149,34.85,12.79,8.19,No,Rainy,452,394.7282921
02-01-2025 12:45,2424,20.12,11.79,6.21,No,Cloudy,362,227.8890455
02-01-2025 12:50,3893,40.69,10.59,1.9,No,Stormy,404,460.8750131
02-01-2025 12:55,3556,38.81,4.81,1.95,No,Cloudy,113,439.5812056
02-01-2025 13:00,3380,20.68,4.35,5.7,No,Sunny,259,234.2318818
02-01-2025 13:05,1838,28.84,18.67,2.46,No,Stormy,493,326.6560673
02-01-2025 13:10,3256,33.64,8.71,4.27,No,Sunny,491,381.0232352
02-01-2025 13:15,1378,26.43,3.27,2.26,No,Stormy,115,299.3592184
02-01-2025 13:20,3914,16.75,18.99,6.42,No,Sunny,342,189.7187631
02-01-2025 13:25,2842,2.9,11.8,2.02,No,Cloudy,152,32.84683062
02-01-2025 13:30,2599,39.43,17.11,8.16,No,Stormy,122,446.6036315
02-01-2025 13:35,3903,13.07,17.91,7.46,No,Stormy,369,148.0372677
02-01-2025 13:40,4041,29.33,15.7,2.56,No,Sunny,354,332.206049
02-01-2025 13:45,3400,44.23,17.03,1.53,No,Cloudy,248,500.9707994
02-01-2025 13:50,4739,44.26,15.93,0.52,No,Rainy,247,501.3105942
02-01-2025 13:55,2042,37.18,3.83,5.78,No,Sunny,342,421.1190215
02-01-2025 14:00,2567,22.73,6.84,3.17,No,Stormy,481,257.4511931
02-01-2025 14:05,2477,45.77,1.92,5.35,No,Sunny,150,518.4135991
02-01-2025 14:10,4418,21.67,19.55,7.73,No,Stormy,136,245.4451102
02-01-2025 14:15,2899,46.46,17.23,8.4,No,Sunny,169,526.2288795
02-01-2025 14:20,3421,36.63,14.29,8.63,Yes,Sunny,173,414.8894502
02-01-2025 14:25,2050,9.52,2.46,3.21,No,Sunny,469,107.8282164
02-01-2025 14:30,4806,0.73,6.76,4.36,Yes,Stormy,70,8.268340121
02-01-2025 14:35,4612,45.29,16.73,9.43,No,Sunny,263,512.9768823
02-01-2025 14:40,1858,11.44,1.07,9.11,Yes,Rainy,349,129.5750835
02-01-2025 14:45,3065,11.48,13.53,1.98,No,Cloudy,63,130.0281433
02-01-2025 14:50,1955,35.42,8.38,4.08,No,Cloudy,89,401.1843933
02-01-2025 14:55,3589,23.76,4.45,9.28,Yes,Stormy,393,269.1174812
02-01-2025 15:00,3751,40.18,18.19,8.86,No,Rainy,347,455.0985015
02-01-2025 15:05,2955,43.89,19.62,4.07,No,Cloudy,236,497.1197917
02-01-2025 15:10,3355,48.2,12.4,0.6,No,Cloudy,147,545.9369779
02-01-2025 15:15,2353,5.91,12.36,6.32,No,Stormy,202,66.9395755
02-01-2025 15:20,2067,42.87,4.62,4.48,No,Cloudy,76,485.5667685
02-01-2025 15:25,4132,5.1,13.7,4.11,No,Cloudy,336,57.76511592
02-01-2025 15:30,4368,46.72,13.98,4.04,No,Sunny,371,529.1737678
02-01-2025 15:35,2464,23.1,10.02,4.01,No,Sunny,352,261.6419956
02-01-2025 15:40,4875,9.9,2.37,9.12,No,Cloudy,352,112.1322838
02-01-2025 15:45,4318,26.89,7.59,9.59,No,Sunny,400,304.5694053
02-01-2025 15:50,3785,33.83,16.91,5.52,No,Stormy,438,383.1752689
02-01-2025 15:55,3443,33.08,16.39,2.82,No,Stormy,213,374.6803989
02-01-2025 16:00,3135,35.24,1.53,1.25,No,Rainy,329,399.1456245
02-01-2025 16:05,1568,40.41,4.65,8.6,No,Cloudy,287,457.7035949
02-01-2025 16:10,4069,39.16,11.94,3.16,No,Cloudy,77,443.5454783
02-01-2025 16:15,4426,22.85,9.08,3.73,No,Rainy,271,258.8103723
02-01-2025 16:20,4510,4.2,15.79,5.3,No,Cloudy,299,47.57127193
02-01-2025 16:25,3109,42.75,5.44,5.07,No,Sunny,250,484.2075893
02-01-2025 16:30,3175,22.27,16.3,7.23,No,Cloudy,495,252.2410062
02-01-2025 16:35,3919,2.64,17.53,0.96,No,Rainy,218,29.90194236
02-01-2025 16:40,4298,24.02,7.04,5.68,No,Rainy,396,272.0623695
02-01-2025 16:45,4957,22.96,6.1,8.5,No,Stormy,141,260.0562866
02-01-2025 16:50,3463,25.32,16.13,4.96,No,Stormy,117,286.7868108
02-01-2025 16:55,1924,32.11,2.32,6,No,Stormy,204,363.6937004
02-01-2025 17:00,2979,25.45,10.83,6.9,No,Stormy,441,288.2592549
02-01-2025 17:05,2634,8.95,1.12,2.28,No,Sunny,83,101.3721152
02-01-2025 17:10,4467,7.1,18.68,6.26,No,Cloudy,197,80.41810255
02-01-2025 17:15,1124,48.75,4.19,9.7,No,Rainy,335,552.1665492
02-01-2025 17:20,3070,32.79,14.47,1.49,No,Stormy,130,371.3957159
02-01-2025 17:25,3548,13.55,5.72,4.08,No,Cloudy,174,153.4739844
02-01-2025 17:30,1300,38.39,19.63,4.13,No,Cloudy,93,434.8240784
02-01-2025 17:35,4315,13.13,0.76,1.66,No,Stormy,362,148.7168572
02-01-2025 17:40,4607,11.43,4.32,8.41,No,Cloudy,208,129.4618186
02-01-2025 17:45,4532,35.04,0.33,2.08,No,Sunny,372,396.8803258
02-01-2025 17:50,4700,38.91,17.9,7.21,No,Stormy,139,440.713855
02-01-2025 17:55,4263,44.89,12.79,6.76,No,Stormy,402,508.446285
02-01-2025 18:00,2845,40.41,7.41,2.85,No,Cloudy,106,457.7035949
02-01-2025 18:05,3576,19.99,10.15,7.51,No,Rainy,105,226.4166014
02-01-2025 18:10,4470,20.34,18.74,1.26,No,Cloudy,210,230.3808741
02-01-2025 18:15,4631,15.69,12.89,5.95,No,Stormy,232,177.7126801
02-01-2025 18:20,3360,21.67,3.36,8.19,No,Sunny,497,245.4451102
02-01-2025 18:25,4609,33.08,2.83,2.08,No,Stormy,135,374.6803989
02-01-2025 18:30,2187,5.8,19.03,1.25,No,Sunny,395,65.69366124
02-01-2025 18:35,1676,46.25,3.81,2.59,Yes,Rainy,338,523.8503159
02-01-2025 18:40,2647,44.31,10.73,4.02,No,Rainy,69,501.8769189
02-01-2025 18:45,1766,14.54,3.71,6.61,No,Cloudy,129,164.6872128
02-01-2025 18:50,4099,41.88,5.78,6.34,No,Stormy,381,474.3535401
02-01-2025 18:55,4936,37.88,18.15,9.06,No,Cloudy,357,429.0475668
02-01-2025 19:00,2924,40.26,9.52,3.6,No,Rainy,261,456.0046209
02-01-2025 19:05,2561,41.11,19.66,7,No,Sunny,251,465.6321403
02-01-2025 19:10,3662,32.65,2.58,3.21,No,Rainy,76,369.8100068
02-01-2025 19:15,3702,2.9,4.99,2.57,No,Rainy,283,32.84683062
02-01-2025 19:20,3094,4.76,8.64,9.22,No,Stormy,81,53.91410819
02-01-2025 19:25,3566,48.25,9.67,4.53,Yes,Rainy,423,546.5033025
02-01-2025 19:30,1105,46.01,18.08,1.92,No,Sunny,483,521.1319575
02-01-2025 19:35,3610,22.45,7.34,5.28,No,Stormy,153,254.279775
02-01-2025 19:40,4320,37.9,14.04,7.41,No,Sunny,227,429.2740967
02-01-2025 19:45,3503,4.62,12.28,5.02,No,Stormy,248,52.32839912
02-01-2025 19:50,3290,13.31,3.02,3.36,No,Sunny,302,150.755626
02-01-2025 19:55,2257,37.29,18.49,2.5,No,Cloudy,283,422.3649358
02-01-2025 20:00,1844,47.14,8.91,6.31,No,Rainy,158,533.930895
02-01-2025 20:05,4093,18.59,14.14,3.01,No,Cloudy,142,210.5595108
02-01-2025 20:10,4493,39.31,19.61,6.61,No,Cloudy,420,445.2444523
02-01-2025 20:15,2403,7.01,10.8,4.32,No,Cloudy,474,79.39871815
02-01-2025 20:20,3360,38.88,5.45,4.92,No,Rainy,203,440.3740602
02-01-2025 20:25,2333,34.28,19.05,4.82,No,Cloudy,479,388.2721909
02-01-2025 20:30,3300,40.66,9.89,4.92,No,Stormy,225,460.5352183
02-01-2025 20:35,1020,45.38,15.51,6.21,No,Stormy,268,513.9962667
02-01-2025 20:40,4671,35.7,4.06,7.91,No,Sunny,235,404.3558114
02-01-2025 20:45,1037,18.95,5.91,9.02,No,Rainy,95,214.6370484
02-01-2025 20:50,2998,40.86,18.32,0.67,No,Sunny,149,462.8005169
02-01-2025 20:55,1171,2.42,16.61,3.02,Yes,Sunny,294,27.41011383
02-01-2025 21:00,2789,13.2,10.83,9,No,Cloudy,381,149.5097118
02-01-2025 21:05,3236,39.53,9.32,3.11,No,Stormy,478,447.7362808
02-01-2025 21:10,3105,26.07,8.29,4.23,No,Stormy,358,295.2816808
02-01-2025 21:15,4036,43.13,15.39,8.31,No,Sunny,349,488.5116568
02-01-2025 21:20,1707,13.75,10.39,1.17,No,Sunny,208,155.7392831
02-01-2025 21:25,4893,29.28,10.25,4.2,No,Stormy,250,331.6397243
02-01-2025 21:30,1314,35.49,7.45,3.36,No,Cloudy,222,401.9772478
02-01-2025 21:35,4157,10.21,19.08,3.98,No,Cloudy,464,115.6434968
02-01-2025 21:40,1641,31.05,8.53,5.31,No,Rainy,264,351.6876175
02-01-2025 21:45,3362,1.95,1.73,5.84,Yes,Cloudy,332,22.08666197
02-01-2025 21:50,4450,26.78,6.64,9.88,No,Stormy,393,303.323491
02-01-2025 21:55,3225,35.72,4.71,8.84,No,Rainy,175,404.5823413
02-01-2025 22:00,4811,38.68,3.94,9.3,No,Stormy,423,438.1087615
02-01-2025 22:05,3808,13.3,17.29,3.43,No,Cloudy,350,150.6423611
02-01-2025 22:10,4453,38.35,5.31,9.01,No,Cloudy,308,434.3710187
02-01-2025 22:15,4210,20.76,9.05,4.58,No,Rainy,157,235.1380013
02-01-2025 22:20,2002,15.24,9.85,0.55,No,Rainy,371,172.6157581
02-01-2025 22:25,2277,17.82,14.3,1.86,No,Sunny,243,201.8381109
02-01-2025 22:30,1104,44.74,13.57,8.45,No,Rainy,471,506.747311
02-01-2025 22:35,1515,13.28,18.58,5.89,No,Rainy,219,150.4158312
02-01-2025 22:40,2007,21.12,4.23,9.64,No,Sunny,470,239.2155389
02-01-2025 22:45,4173,7.06,17.23,7.97,No,Stormy,165,79.96504282
02-01-2025 22:50,2043,47.24,2.19,7.41,No,Sunny,131,535.0635443
02-01-2025 22:55,1319,23.05,4.27,8.67,No,Stormy,463,261.075671
02-01-2025 23:00,3078,16.62,9.44,1.6,No,Stormy,285,188.2463189
02-01-2025 23:05,3580,42.46,1.23,7.52,No,Stormy,61,480.9229062
02-01-2025 23:10,3482,28.7,10.72,9.65,No,Sunny,283,325.0703582
02-01-2025 23:15,4939,5.16,18.74,6.01,No,Cloudy,497,58.44470551
02-01-2025 23:20,1758,38.5,4.25,0.8,No,Sunny,51,436.0699927
02-01-2025 23:25,1117,32.41,18.05,8.77,No,Rainy,315,367.0916484
02-01-2025 23:30,1588,2.73,2.9,0.69,No,Cloudy,128,30.92132675
02-01-2025 23:35,3307,12.6,0.67,0.91,No,Sunny,446,142.7138158
02-01-2025 23:40,2618,14.5,1.86,8.46,No,Rainy,149,164.2341531
02-01-2025 23:45,3881,25.26,17.05,7.88,No,Rainy,173,286.1072212
02-01-2025 23:50,1480,12.74,16.02,3.94,No,Sunny,425,144.2995249
02-01-2025 23:55,2225,2.74,12.63,0.65,No,Rainy,225,31.03459169
03-01-2025 00:00,1421,12.49,18.9,7.63,No,Cloudy,286,141.4679015
03-01-2025 00:05,1962,27.62,16.51,1,No,Stormy,361,312.8377454
03-01-2025 00:10,2228,19.74,13.21,3.42,No,Sunny,263,223.5849781
03-01-2025 00:15,1799,14.38,8.65,7.72,Yes,Cloudy,438,162.8749739
03-01-2025 00:20,1968,34.44,15.63,9.37,No,Rainy,339,390.0844298
03-01-2025 00:25,3929,36.54,15.49,8.14,No,Cloudy,334,413.8700658
03-01-2025 00:30,2761,40.74,14.07,5.19,No,Stormy,76,461.4413377
03-01-2025 00:35,3530,35.65,1.71,2.19,No,Stormy,304,403.7894867
03-01-2025 00:40,1326,17.44,14.45,6.06,No,Stormy,185,197.5340434
03-01-2025 00:45,3726,19.82,11.88,9.8,No,Stormy,359,224.4910975
03-01-2025 00:50,3519,47.42,4.91,7.01,No,Stormy,420,537.1023131
03-01-2025 00:55,4741,2.2,0.84,9.07,No,Stormy,142,24.9182853
03-01-2025 01:00,3172,3.36,5.87,8.83,No,Cloudy,274,38.05701754
03-01-2025 01:05,1175,8.26,7.62,5.89,No,Rainy,63,93.5568348
03-01-2025 01:10,4093,5.5,13.54,8.16,No,Sunny,103,62.29571324
03-01-2025 01:15,2672,23.63,7.98,5.52,No,Stormy,273,267.6450371
03-01-2025 01:20,4970,27.03,19.8,6.88,No,Cloudy,100,306.1551144
03-01-2025 01:25,2397,32.9,19.43,5.44,No,Sunny,267,372.6416301
03-01-2025 01:30,3387,49.85,10.16,5.22,No,Sunny,320,564.6256918
03-01-2025 01:35,2755,10.32,0.41,9.78,No,Sunny,254,116.889411
03-01-2025 01:40,4285,27.43,16.03,6.22,No,Sunny,302,310.6857117
03-01-2025 01:45,1577,5.95,4.84,4.3,No,Cloudy,212,67.39263524
03-01-2025 01:50,1256,46.26,11.42,0.54,Yes,Sunny,406,523.9635808
03-01-2025 01:55,1633,40.45,16.18,6.13,No,Rainy,341,458.1566547
03-01-2025 02:00,3394,7.38,11.78,2.89,Yes,Cloudy,63,83.58952068
03-01-2025 02:05,1943,10.31,3.71,3.59,No,Cloudy,417,116.7761461
03-01-2025 02:10,1474,5.88,16.72,7.49,No,Cloudy,452,66.5997807
03-01-2025 02:15,2540,46.67,2.4,5.14,No,Sunny,299,528.6074431
03-01-2025 02:20,4106,43.05,18.81,3.17,No,Rainy,436,487.6055373
03-01-2025 02:25,2600,40.37,5.53,4.02,No,Rainy,434,457.2505352
03-01-2025 02:30,4696,18.16,5.35,2.87,No,Cloudy,308,205.6891186
03-01-2025 02:35,1249,44.21,8.04,8.21,No,Cloudy,373,500.7442695
03-01-2025 02:40,2475,38.72,19.3,1.73,No,Sunny,110,438.5618212
03-01-2025 02:45,4959,36.88,18.62,7.34,No,Sunny,179,417.7210735
03-01-2025 02:50,4457,10.36,11.91,2.74,No,Sunny,141,117.3424708
03-01-2025 02:55,3806,39.48,4.69,2.79,No,Sunny,129,447.1699561
03-01-2025 03:00,2139,38.12,8.11,5.5,No,Stormy,409,431.7659252
03-01-2025 03:05,4387,47.07,9.22,2.98,No,Cloudy,87,533.1380404
03-01-2025 03:10,1539,34.04,5.21,1.05,No,Rainy,413,385.5538325
03-01-2025 03:15,3282,27.95,16.22,8.65,Yes,Sunny,84,316.5754882
03-01-2025 03:20,3130,26.26,7.32,7.73,No,Sunny,279,297.4337145
03-01-2025 03:25,3785,27.29,5.38,5.26,No,Sunny,67,309.1000026
03-01-2025 03:30,4057,13.07,13.78,4.39,No,Sunny,353,148.0372677
03-01-2025 03:35,1930,35.7,15.96,3.86,No,Sunny,156,404.3558114
03-01-2025 03:40,4584,12.59,12.4,4.33,No,Rainy,136,142.6005509
03-01-2025 03:45,4980,38.28,17.42,1.86,No,Sunny,484,433.5781642
03-01-2025 03:50,1962,35.36,9.28,7.8,No,Stormy,218,400.5048037
03-01-2025 03:55,1187,10.01,8.57,8.52,No,Stormy,188,113.3781981
03-01-2025 04:00,4448,35.91,0.6,2.85,No,Stormy,316,406.734375
03-01-2025 04:05,1083,9.31,16.08,9.67,No,Sunny,291,105.4496528
03-01-2025 04:10,2204,8.21,14.12,2.56,No,Sunny,390,92.99051013
03-01-2025 04:15,4141,41.14,2.74,4.8,No,Rainy,171,465.9719351
03-01-2025 04:20,2374,4.74,18.87,6.21,No,Rainy,213,53.68757832
03-01-2025 04:25,1051,3.56,0.51,3.24,No,Sunny,485,40.32231621
03-01-2025 04:30,2782,39.85,11.75,6.38,No,Cloudy,376,451.3607587
03-01-2025 04:35,2770,46.48,12.2,2.23,No,Stormy,375,526.4554094
03-01-2025 04:40,3766,26.48,16.29,3.23,No,Sunny,474,299.925543
03-01-2025 04:45,3579,32.45,16.6,1.02,No,Cloudy,324,367.5447081
03-01-2025 04:50,2810,14.74,19.13,3.49,No,Cloudy,84,166.9525115
03-01-2025 04:55,2980,11.2,9.93,8.82,No,Rainy,90,126.8567251
03-01-2025 05:00,2136,47.37,8.81,9.63,No,Rainy,72,536.5359884
03-01-2025 05:05,4675,24.51,3.98,7.99,No,Cloudy,462,277.6123512
03-01-2025 05:10,4051,32.1,3.68,7.67,No,Rainy,432,363.5804355
03-01-2025 05:15,3913,16.38,8.35,2.98,No,Sunny,327,185.5279605
03-01-2025 05:20,4412,15.82,18.15,6.17,No,Cloudy,410,179.1851243
03-01-2025 05:25,4087,36.87,13.02,8.31,No,Cloudy,61,417.6078086
03-01-2025 05:30,3376,20.16,2.88,5.79,No,Cloudy,323,228.3421053
03-01-2025 05:35,3193,24.46,14.23,5.39,No,Cloudy,181,277.0460265
03-01-2025 05:40,1097,27.9,5.67,4.95,No,Cloudy,71,316.0091635
03-01-2025 05:45,4851,47.41,3.37,7.37,No,Stormy,145,536.9890482
03-01-2025 05:50,4918,19.66,0.71,4.88,No,Stormy,417,222.6788586
03-01-2025 05:55,2300,37.38,11.22,1.66,No,Cloudy,461,423.3843202
03-01-2025 06:00,3307,8.22,15.86,6.97,No,Rainy,197,93.10377506
03-01-2025 06:05,1225,39.89,2.02,7.35,No,Cloudy,140,451.8138184
03-01-2025 06:10,1333,3.32,14.96,7.76,No,Stormy,173,37.60395781
03-01-2025 06:15,1876,23.12,2.41,2.07,No,Sunny,213,261.8685255
03-01-2025 06:20,2351,37.5,17.91,7.36,No,Stormy,58,424.7434994
03-01-2025 06:25,2690,2.99,3.95,1.81,No,Stormy,431,33.86621502
03-01-2025 06:30,1842,49.34,8.2,1.72,Yes,Cloudy,464,558.8491803
03-01-2025 06:35,4992,24.21,7.95,6.75,No,Cloudy,353,274.2144032
03-01-2025 06:40,1489,37.61,7.93,6.9,No,Sunny,237,425.9894136
03-01-2025 06:45,3203,4.21,3.31,9.44,No,Sunny,315,47.68453686
03-01-2025 06:50,4740,28.45,14.58,7.66,No,Sunny,417,322.2387349
03-01-2025 06:55,1696,17.44,0.97,3.62,Yes,Rainy,294,197.5340434
03-01-2025 07:00,2008,21.22,0.12,6.09,No,Stormy,258,240.3481882
03-01-2025 07:05,3727,41.51,18.3,8.05,No,Cloudy,351,470.1627376
03-01-2025 07:10,3274,11.88,11.84,4.74,No,Rainy,86,134.5587406
03-01-2025 07:15,4070,47.54,1.15,9.51,No,Cloudy,382,538.4614923
03-01-2025 07:20,3293,25.03,7.01,4.68,Yes,Stormy,102,283.5021277
03-01-2025 07:25,1492,40.63,19.07,6.15,No,Cloudy,67,460.1954235
03-01-2025 07:30,4036,36.2,6.36,6.83,No,Stormy,181,410.0190581
03-01-2025 07:35,3637,30.87,8.88,8.16,No,Cloudy,312,349.6488487
03-01-2025 07:40,4206,20.93,15.21,6.68,No,Cloudy,203,237.0635051
03-01-2025 07:45,4364,45.43,17.01,9.35,No,Rainy,338,514.5625914
03-01-2025 07:50,3543,27.44,5.45,5.81,No,Sunny,52,310.7989766
03-01-2025 07:55,4294,38.34,13.09,7.03,No,Cloudy,358,434.2577538
03-01-2025 08:00,1983,20.95,7.36,0.57,Yes,Stormy,466,237.290035
